PACKET_TYPE,TIMESTAMP,NODE_ID,RSSI,TEMP,HUMIDITY,SOIL,SMOKE,SOUND,V_BAT,SOC,SD_PCT
GSN_RCV,20240415_083602,GSN-01,-95,24.20,74.10,43,0,0,7.74,84,9.00
GSN_RCV,20240415_083603,GSN-01,-91,24.00,80.80,42,0,0,7.75,84,9.01
GSN_RCV,20240415_083604,GSN-01,-74,24.60,77.00,40,0,0,7.75,84,9.01
GSN_RCV,20240415_083605,GSN-01,-85,23.60,78.30,39,0,0,7.76,83,9.02
GSN_RCV,20240415_083606,GSN-01,-89,25.70,72.60,39,0,0,7.77,84,9.02
GSN_RCV,20240415_083607,GSN-01,-77,25.20,75.60,39,0,1,7.78,84,9.03
GSN_RCV,20240415_083608,GSN-01,-87,24.50,76.70,44,0,0,7.76,84,9.03
GSN_RCV,20240415_083609,GSN-01,-71,24.30,80.30,43,0,0,7.76,83,9.04
GSN_RCV,20240415_083610,GSN-01,-83,24.90,78.40,37,0,0,7.77,84,9.04
GSN_RCV,20240415_083611,GSN-01,-94,26.10,79.20,41,0,0,7.77,83,9.05
GSN_RCV,20240415_083612,GSN-01,-93,24.30,78.60,37,0,0,7.77,83,9.05
GSN_RCV,20240415_083613,GSN-01,-93,26.00,77.80,39,0,0,7.76,84,9.06
GSN_RCV,20240415_083614,GSN-01,-85,25.80,71.60,42,0,0,7.75,83,9.06
GSN_RCV,20240415_083615,GSN-01,-86,25.40,71.90,36,0,0,7.74,84,9.07
GSN_RCV,20240415_083616,GSN-01,-88,25.10,74.70,41,0,0,7.76,84,9.07
GSN_RCV,20240415_083617,GSN-01,-73,25.80,72.10,35,0,0,7.74,83,9.08
GSN_RCV,20240415_083618,GSN-01,-86,23.80,74.70,44,0,0,7.74,83,9.08
GSN_RCV,20240415_083619,GSN-01,-83,25.70,71.50,37,0,0,7.75,83,9.09
GSN_RCV,20240415_083620,GSN-01,-72,24.50,77.90,43,0,0,7.78,84,9.09
GSN_RCV,20240415_083621,GSN-01,-77,24.10,74.40,42,0,0,7.74,83,9.10
GSN_RCV,20240415_083622,GSN-01,-82,26.30,79.90,42,0,0,7.74,84,9.10
GSN_RCV,20240415_083623,GSN-01,-88,23.70,72.20,40,0,0,7.75,84,9.11
GSN_RCV,20240415_083624,GSN-01,-78,26.50,71.80,41,0,0,7.77,84,9.11
GSN_RCV,20240415_083625,GSN-01,-80,25.20,81.30,40,0,0,7.76,83,9.12
GSN_RCV,20240415_083647,GSN-01,-78,26.00,78.50,43,0,0,7.74,83,9.12
GSN_RCV,20240415_083648,GSN-01,-82,25.80,72.40,44,0,0,7.75,84,9.13
GSN_RCV,20240415_083649,GSN-01,-72,24.20,77.30,39,0,0,7.76,84,9.13
GSN_RCV,20240415_083650,GSN-01,-71,24.00,80.70,35,0,0,7.74,84,9.14
GSN_RCV,20240415_083651,GSN-01,-88,25.50,71.80,40,0,0,7.78,83,9.14
GSN_RCV,20240415_083652,GSN-01,-92,24.70,72.20,43,0,0,7.78,84,9.15
GSN_RCV,20240415_083653,GSN-01,-73,24.30,78.70,44,1,0,7.76,84,9.15
GSN_RCV,20240415_083654,GSN-01,-88,24.50,80.60,36,0,0,7.75,84,9.16
GSN_RCV,20240415_083655,GSN-01,-89,25.70,77.10,36,0,0,7.75,83,9.16
GSN_RCV,20240415_083656,GSN-01,-75,24.40,77.90,38,0,0,7.78,84,9.17
GSN_RCV,20240415_083657,GSN-01,-93,25.20,71.90,36,0,0,7.76,83,9.17
GSN_RCV,20240415_083658,GSN-01,-92,24.60,75.80,40,0,0,7.78,84,9.18
GSN_RCV,20240415_083659,GSN-01,-82,26.50,71.60,39,0,0,7.75,83,9.18
GSN_RCV,20240415_083700,GSN-01,-72,26.00,80.50,39,0,0,7.74,84,9.19
GSN_RCV,20240415_083701,GSN-01,-75,26.40,78.60,41,0,0,7.76,83,9.19
GSN_RCV,20240415_083702,GSN-01,-72,24.30,78.10,41,0,0,7.74,83,9.20
GSN_RCV,20240415_083703,GSN-01,-77,26.50,78.90,37,0,0,7.77,84,9.20
GSN_RCV,20240415_083704,GSN-01,-87,24.20,79.20,44,0,0,7.76,84,9.21
GSN_RCV,20240415_083705,GSN-01,-87,25.70,71.70,35,0,0,7.76,83,9.21
GSN_RCV,20240415_083706,GSN-01,-91,25.30,78.40,38,0,0,7.76,83,9.22
GSN_RCV,20240415_083707,GSN-01,-87,24.60,73.30,35,0,0,7.77,83,9.22
GSN_RCV,20240415_083708,GSN-01,-80,23.60,78.40,36,0,1,7.76,83,9.23
GSN_RCV,20240415_083709,GSN-01,-84,23.60,73.30,42,0,0,7.77,83,9.23
GSN_RCV,20240415_083710,GSN-01,-91,25.70,75.70,42,0,0,7.77,84,9.24
GSN_RCV,20240415_083711,GSN-01,-84,25.30,80.30,39,0,0,7.77,84,9.24
GSN_RCV,20240415_083712,GSN-01,-72,25.50,76.10,43,0,0,7.74,83,9.25
GSN_RCV,20240415_083713,GSN-01,-88,26.00,72.30,40,0,0,7.76,84,9.25
GSN_RCV,20240415_083714,GSN-01,-81,25.10,75.70,42,0,0,7.76,84,9.26
GSN_RCV,20240415_083715,GSN-01,-71,24.10,79.20,42,0,0,7.77,84,9.26
GSN_RCV,20240415_083716,GSN-01,-72,25.80,73.40,35,0,0,7.77,84,9.27
GSN_RCV,20240415_083717,GSN-01,-87,25.10,79.80,37,0,0,7.76,84,9.27
GSN_RCV,20240415_083718,GSN-01,-85,26.00,78.90,41,0,0,7.75,84,9.28
GSN_RCV,20240415_083719,GSN-01,-91,23.90,78.10,44,0,0,7.75,84,9.28
GSN_RCV,20240415_083720,GSN-01,-88,26.20,71.90,40,0,1,7.75,83,9.29
GSN_RCV,20240415_083721,GSN-01,-73,25.40,76.00,42,0,0,7.78,84,9.29
GSN_RCV,20240415_083722,GSN-01,-78,25.90,79.20,41,1,0,7.77,83,9.30
GSN_RCV,20240415_083723,GSN-01,-95,25.00,81.30,36,0,0,7.78,84,9.30
GSN_RCV,20240415_083724,GSN-01,-72,24.70,78.80,37,0,0,7.78,84,9.31
GSN_RCV,20240415_083725,GSN-01,-83,26.00,75.10,41,0,0,7.78,84,9.31
GSN_RCV,20240415_083726,GSN-01,-81,24.60,79.50,44,0,0,7.75,83,9.32
GSN_RCV,20240415_083727,GSN-01,-72,25.60,73.00,39,0,0,7.77,84,9.32
GSN_RCV,20240415_083749,GSN-01,-94,25.00,79.10,37,0,0,7.75,83,9.33
GSN_RCV,20240415_083750,GSN-01,-89,25.00,79.50,35,0,0,7.78,83,9.33
GSN_RCV,20240415_083751,GSN-01,-90,24.00,76.00,39,0,0,7.78,83,9.34
GSN_RCV,20240415_083752,GSN-01,-81,24.00,78.70,37,0,0,7.74,83,9.34
GSN_RCV,20240415_083753,GSN-01,-90,23.90,73.60,35,0,0,7.75,83,9.35
GSN_RCV,20240415_083754,GSN-01,-73,26.10,73.80,41,0,0,7.75,84,9.35
GSN_RCV,20240415_083755,GSN-01,-92,24.80,72.90,44,0,0,7.77,83,9.36
GSN_RCV,20240415_083756,GSN-01,-91,24.00,80.00,35,0,0,7.76,83,9.36
GSN_RCV,20240415_083757,GSN-01,-94,25.20,71.80,37,0,0,7.75,83,9.37
GSN_RCV,20240415_083758,GSN-01,-74,25.90,72.70,42,0,0,7.74,83,9.37
GSN_RCV,20240415_083759,GSN-01,-93,25.40,72.20,44,0,0,7.74,83,9.38
GSN_RCV,20240415_083800,GSN-01,-95,25.30,74.80,42,0,0,7.74,84,9.38
GSN_RCV,20240415_083801,GSN-01,-91,24.20,80.60,44,0,0,7.76,83,9.39
GSN_RCV,20240415_083802,GSN-01,-78,26.20,75.80,39,0,0,7.74,84,9.39
GSN_RCV,20240415_083803,GSN-01,-76,24.00,79.00,42,0,1,7.77,83,9.40
GSN_RCV,20240415_083804,GSN-01,-84,24.40,81.20,35,0,0,7.78,83,9.40
GSN_RCV,20240415_083805,GSN-01,-72,25.90,75.60,42,0,0,7.75,83,9.41
GSN_RCV,20240415_083806,GSN-01,-90,24.90,75.60,42,0,0,7.75,83,9.41
GSN_RCV,20240415_083807,GSN-01,-73,25.00,80.30,35,0,0,7.78,83,9.42
GSN_RCV,20240415_083808,GSN-01,-86,23.90,73.90,41,0,0,7.76,84,9.42
GSN_RCV,20240415_083809,GSN-01,-86,25.90,71.60,37,0,0,7.74,83,9.43
GSN_RCV,20240415_083810,GSN-01,-94,25.10,71.40,39,0,0,7.78,83,9.43
GSN_RCV,20240415_083811,GSN-01,-89,26.20,76.70,39,0,0,7.76,84,9.44
GSN_RCV,20240415_083812,GSN-01,-89,24.90,74.80,42,0,0,7.78,83,9.44
GSN_RCV,20240415_083813,GSN-01,-90,25.60,81.10,41,0,0,7.74,84,9.45
GSN_RCV,20240415_083814,GSN-01,-92,23.70,75.20,41,0,0,7.75,84,9.45
GSN_RCV,20240415_083815,GSN-01,-83,24.70,72.50,42,0,1,7.74,84,9.46
GSN_RCV,20240415_083816,GSN-01,-86,26.20,74.50,39,0,0,7.76,84,9.46
GSN_RCV,20240415_083817,GSN-01,-80,24.10,80.50,39,0,0,7.75,84,9.47
GSN_RCV,20240415_083818,GSN-01,-85,24.90,74.00,38,0,0,7.78,84,9.47
GSN_RCV,20240415_083819,GSN-01,-88,25.70,76.10,41,0,0,7.77,83,9.48
GSN_RCV,20240415_083820,GSN-01,-78,26.10,76.20,36,0,0,7.78,84,9.48
GSN_RCV,20240415_083821,GSN-01,-93,25.10,77.30,35,0,0,7.78,83,9.49
GSN_RCV,20240415_083822,GSN-01,-87,24.50,75.10,37,0,0,7.75,83,9.49
GSN_RCV,20240415_083823,GSN-01,-73,24.60,73.60,39,0,0,7.77,83,9.50
GSN_RCV,20240415_083824,GSN-01,-94,24.20,72.70,35,0,0,7.78,83,9.50
GSN_RCV,20240415_083825,GSN-01,-77,25.70,73.30,41,0,0,7.74,84,9.51
GSN_RCV,20240415_083826,GSN-01,-79,26.30,78.90,42,0,0,7.76,83,9.51
GSN_RCV,20240415_083827,GSN-01,-84,25.20,73.10,44,1,0,7.74,84,9.52
GSN_RCV,20240415_083828,GSN-01,-87,26.20,74.30,36,0,0,7.74,84,9.52
GSN_RCV,20240415_083829,GSN-01,-87,26.30,73.10,42,0,0,7.75,84,9.53
GSN_RCV,20240415_083851,GSN-01,-81,24.40,79.70,37,0,0,7.76,84,9.53
GSN_RCV,20240415_083852,GSN-01,-87,24.80,76.80,41,0,0,7.75,84,9.54
GSN_RCV,20240415_083853,GSN-01,-84,25.60,79.10,37,0,0,7.78,84,9.54
GSN_RCV,20240415_083854,GSN-01,-83,24.40,71.80,36,0,1,7.78,84,9.55
GSN_RCV,20240415_083855,GSN-01,-78,26.40,71.80,42,0,0,7.75,83,9.55
GSN_RCV,20240415_083856,GSN-01,-80,24.30,78.30,37,0,0,7.76,84,9.56
GSN_RCV,20240415_083857,GSN-01,-73,24.30,77.80,40,0,0,7.74,83,9.56
GSN_RCV,20240415_083858,GSN-01,-93,24.20,74.30,38,0,0,7.75,83,9.57
GSN_RCV,20240415_083859,GSN-01,-72,25.50,73.10,38,0,1,7.74,84,9.57
GSN_RCV,20240415_083900,GSN-01,-87,24.60,72.80,43,0,0,7.74,83,9.58
GSN_RCV,20240415_083901,GSN-01,-76,26.00,77.70,35,0,0,7.78,84,9.58
GSN_RCV,20240415_083902,GSN-01,-93,23.90,75.70,36,0,1,7.75,83,9.59
GSN_RCV,20240415_083903,GSN-01,-80,26.30,71.50,42,0,0,7.74,84,9.59
GSN_RCV,20240415_083904,GSN-01,-93,24.10,72.10,37,0,0,7.78,84,9.60
GSN_RCV,20240415_083905,GSN-01,-80,26.00,73.10,42,0,0,7.78,83,9.60
GSN_RCV,20240415_083906,GSN-01,-83,25.20,72.10,41,0,0,7.74,83,9.61
GSN_RCV,20240415_083907,GSN-01,-80,26.40,73.50,39,0,0,7.78,84,9.61
GSN_RCV,20240415_083908,GSN-01,-71,26.20,77.90,39,0,1,7.76,83,9.62
GSN_RCV,20240415_083909,GSN-01,-88,26.40,76.20,35,0,0,7.75,84,9.62
GSN_RCV,20240415_083910,GSN-01,-88,25.20,75.50,41,0,0,7.75,83,9.63
GSN_RCV,20240415_083911,GSN-01,-76,25.90,81.10,38,0,0,7.77,84,9.63
GSN_RCV,20240415_083912,GSN-01,-80,26.40,75.90,35,0,0,7.75,83,9.64
GSN_RCV,20240415_083913,GSN-01,-72,25.70,78.40,36,0,0,7.74,84,9.64
GSN_RCV,20240415_083914,GSN-01,-91,24.30,75.40,44,0,1,7.78,83,9.65
GSN_RCV,20240415_083915,GSN-01,-94,24.70,72.00,43,0,0,7.74,84,9.65
GSN_RCV,20240415_083916,GSN-01,-74,26.00,76.50,42,0,0,7.77,84,9.66
GSN_RCV,20240415_083917,GSN-01,-81,23.90,81.20,44,0,0,7.77,84,9.66
GSN_RCV,20240415_083918,GSN-01,-73,26.10,77.60,43,0,0,7.77,83,9.67
GSN_RCV,20240415_083919,GSN-01,-91,25.60,78.40,38,0,0,7.77,83,9.67
GSN_RCV,20240415_083920,GSN-01,-80,26.20,81.00,35,0,0,7.77,83,9.68
GSN_RCV,20240415_083921,GSN-01,-85,25.20,73.20,42,0,0,7.74,84,9.68
GSN_RCV,20240415_083922,GSN-01,-72,24.40,76.90,40,0,0,7.77,83,9.69
GSN_RCV,20240415_083923,GSN-01,-87,25.20,81.10,40,0,0,7.75,84,9.69
GSN_RCV,20240415_083924,GSN-01,-92,25.40,77.80,39,0,0,7.78,84,9.70
GSN_RCV,20240415_083925,GSN-01,-75,26.10,75.50,37,0,0,7.74,83,9.70
GSN_RCV,20240415_083926,GSN-01,-91,26.10,74.30,40,0,0,7.74,83,9.71
GSN_RCV,20240415_083927,GSN-01,-92,24.60,76.50,35,0,0,7.74,83,9.71
GSN_RCV,20240415_083928,GSN-01,-94,25.70,76.10,41,0,0,7.74,84,9.72
GSN_RCV,20240415_083929,GSN-01,-85,24.10,73.00,43,0,0,7.76,83,9.72
GSN_RCV,20240415_083930,GSN-01,-86,25.70,74.60,44,0,1,7.77,84,9.73
GSN_RCV,20240415_083931,GSN-01,-82,23.60,74.10,36,0,1,7.76,83,9.73
GSN_RCV,20240415_083953,GSN-01,-81,24.30,76.10,43,0,0,7.76,83,9.74
GSN_RCV,20240415_083954,GSN-01,-93,24.20,75.30,41,0,1,7.74,84,9.74
GSN_RCV,20240415_083955,GSN-01,-72,24.60,76.60,37,0,0,7.77,84,9.75
GSN_RCV,20240415_083956,GSN-01,-90,25.90,78.40,36,0,0,7.78,84,9.75
GSN_RCV,20240415_083957,GSN-01,-93,23.90,79.70,35,0,0,7.75,84,9.76
GSN_RCV,20240415_083958,GSN-01,-89,23.60,75.80,41,0,0,7.74,83,9.76
GSN_RCV,20240415_083959,GSN-01,-91,24.00,72.20,37,1,0,7.78,83,9.77
GSN_RCV,20240415_084000,GSN-01,-76,24.40,74.00,37,0,0,7.76,83,9.77
GSN_RCV,20240415_084001,GSN-01,-75,25.90,74.00,35,0,0,7.76,83,9.78
GSN_RCV,20240415_084002,GSN-01,-89,25.10,75.70,35,0,0,7.77,84,9.78
GSN_RCV,20240415_084003,GSN-01,-72,24.20,77.50,35,0,0,7.78,84,9.79
GSN_RCV,20240415_084004,GSN-01,-83,25.40,79.70,38,0,0,7.76,83,9.79
GSN_RCV,20240415_084005,GSN-01,-73,24.00,80.10,39,0,0,7.74,83,9.80
GSN_RCV,20240415_084006,GSN-01,-75,25.50,77.10,36,0,0,7.78,83,9.80
GSN_RCV,20240415_084007,GSN-01,-77,25.40,74.40,44,0,0,7.78,84,9.81
GSN_RCV,20240415_084008,GSN-01,-88,25.20,76.30,44,0,0,7.76,83,9.81
GSN_RCV,20240415_084009,GSN-01,-91,24.40,72.10,44,0,0,7.75,83,9.82
GSN_RCV,20240415_084010,GSN-01,-74,23.70,75.60,35,0,0,7.77,83,9.82
GSN_RCV,20240415_084011,GSN-01,-79,25.90,76.00,37,0,1,7.77,84,9.83
GSN_RCV,20240415_084012,GSN-01,-74,26.30,71.80,35,1,0,7.78,83,9.83
GSN_RCV,20240415_084013,GSN-01,-87,26.50,80.00,38,0,0,7.77,84,9.84
GSN_RCV,20240415_084014,GSN-01,-80,24.50,79.20,39,0,1,7.77,84,9.84
GSN_RCV,20240415_084015,GSN-01,-84,23.90,71.50,40,0,0,7.74,83,9.85
GSN_RCV,20240415_084016,GSN-01,-85,25.50,73.20,36,0,1,7.75,84,9.85
GSN_RCV,20240415_084017,GSN-01,-79,25.90,76.30,44,0,0,7.77,83,9.86
GSN_RCV,20240415_084018,GSN-01,-77,26.40,75.90,41,0,0,7.77,83,9.86
GSN_RCV,20240415_084019,GSN-01,-74,25.80,75.20,38,0,0,7.76,84,9.87
GSN_RCV,20240415_084020,GSN-01,-84,23.70,77.10,39,0,0,7.74,83,9.87
GSN_RCV,20240415_084021,GSN-01,-87,25.60,81.20,42,0,1,7.77,84,9.88
GSN_RCV,20240415_084022,GSN-01,-86,26.40,72.30,43,0,0,7.77,84,9.88
GSN_RCV,20240415_084023,GSN-01,-89,24.60,75.90,38,0,0,7.75,83,9.89
GSN_RCV,20240415_084024,GSN-01,-84,24.60,80.50,39,0,0,7.75,83,9.89
GSN_RCV,20240415_084025,GSN-01,-92,24.10,81.30,40,0,0,7.78,84,9.90
GSN_RCV,20240415_084026,GSN-01,-71,25.60,78.90,36,0,0,7.76,84,9.90
GSN_RCV,20240415_084027,GSN-01,-85,26.40,77.90,38,0,0,7.76,83,9.91
GSN_RCV,20240415_084028,GSN-01,-74,25.70,76.90,40,0,1,7.75,83,9.91
GSN_RCV,20240415_084029,GSN-01,-73,25.10,75.60,37,0,0,7.78,84,9.92
GSN_RCV,20240415_084030,GSN-01,-86,24.00,74.60,41,0,0,7.76,84,9.92
GSN_RCV,20240415_084031,GSN-01,-79,25.60,74.30,44,0,0,7.75,84,9.93
GSN_RCV,20240415_084032,GSN-01,-95,24.40,76.00,39,0,0,7.77,84,9.93
GSN_RCV,20240415_084033,GSN-01,-82,24.30,72.30,40,0,0,7.76,84,9.94
GSN_RCV,20240415_084055,GSN-01,-86,24.00,77.30,41,0,0,7.74,84,9.94
