PACKET_TYPE,TIMESTAMP,NODE_ID,RSSI,TEMP,HUMIDITY,SOIL,SMOKE,SOUND,V_BAT,SOC,SD_PCT
GSN_RCV,20260604_133401,GSN-01,-75,26.30,72.00,41,0,0,7.75,83,8.61
GSN_RCV,20260604_133402,GSN-01,-77,26.10,77.10,41,0,0,7.77,83,8.61
GSN_RCV,20260604_133403,GSN-01,-95,23.90,80.40,38,0,0,7.76,84,8.62
GSN_RCV,20260604_133404,GSN-01,-87,23.60,79.40,37,0,0,7.76,83,8.62
GSN_RCV,20260604_133405,GSN-01,-84,25.70,76.70,43,0,0,7.77,84,8.63
GSN_RCV,20260604_133406,GSN-01,-81,25.40,77.40,40,0,1,7.77,84,8.63
GSN_RCV,20260604_133407,GSN-01,-73,25.30,78.90,41,0,0,7.75,84,8.64
GSN_RCV,20260604_133408,GSN-01,-75,26.10,78.40,36,0,0,7.74,83,8.64
GSN_RCV,20260604_133409,GSN-01,-83,26.50,77.90,35,0,0,7.76,84,8.65
GSN_RCV,20260604_133410,GSN-01,-88,25.60,77.30,36,0,0,7.78,84,8.65
GSN_RCV,20260604_133411,GSN-01,-80,24.40,73.80,36,0,0,7.75,83,8.66
GSN_RCV,20260604_133412,GSN-01,-86,25.40,78.50,36,0,1,7.78,84,8.66
GSN_RCV,20260604_133413,GSN-01,-76,25.00,77.50,36,0,0,7.76,83,8.67
GSN_RCV,20260604_133414,GSN-01,-76,25.30,75.90,37,0,0,7.74,84,8.67
GSN_RCV,20260604_133415,GSN-01,-85,24.60,76.30,41,0,1,7.77,84,8.68
GSN_RCV,20260604_133416,GSN-01,-72,24.90,74.30,35,0,0,7.74,83,8.68
GSN_RCV,20260604_133417,GSN-01,-85,26.00,74.10,42,0,0,7.78,83,8.69
GSN_RCV,20260604_133418,GSN-01,-79,25.40,72.60,40,0,0,7.76,83,8.69
GSN_RCV,20260604_133419,GSN-01,-75,26.40,78.30,40,0,0,7.77,84,8.70
GSN_RCV,20260604_133420,GSN-01,-85,25.60,79.60,44,0,0,7.78,83,8.70
GSN_RCV,20260604_133421,GSN-01,-95,24.50,77.60,44,0,0,7.75,83,8.71
GSN_RCV,20260604_133443,GSN-01,-85,25.00,76.00,40,0,0,7.77,84,8.71
GSN_RCV,20260604_133444,GSN-01,-73,25.80,75.70,43,1,0,7.74,84,8.72
GSN_RCV,20260604_133445,GSN-01,-93,23.90,75.70,43,0,0,7.78,84,8.72
GSN_RCV,20260604_133446,GSN-01,-78,25.30,79.80,36,0,0,7.76,84,8.73
GSN_RCV,20260604_133447,GSN-01,-73,24.10,79.80,43,0,0,7.74,83,8.73
GSN_RCV,20260604_133448,GSN-01,-89,25.80,73.30,44,0,1,7.76,84,8.74
GSN_RCV,20260604_133449,GSN-01,-92,25.60,79.80,37,0,0,7.78,83,8.74
GSN_RCV,20260604_133450,GSN-01,-77,26.40,75.00,40,0,0,7.76,84,8.75
GSN_RCV,20260604_133451,GSN-01,-71,25.90,76.70,42,0,0,7.78,83,8.75
GSN_RCV,20260604_133452,GSN-01,-89,23.60,80.60,38,0,0,7.78,83,8.76
GSN_RCV,20260604_133453,GSN-01,-84,23.90,74.10,43,0,0,7.75,84,8.76
GSN_RCV,20260604_133454,GSN-01,-95,24.50,78.50,39,0,0,7.78,84,8.77
GSN_RCV,20260604_133455,GSN-01,-84,25.90,76.70,41,0,0,7.75,83,8.77
GSN_RCV,20260604_133456,GSN-01,-88,26.50,73.40,37,0,0,7.75,84,8.78
GSN_RCV,20260604_133457,GSN-01,-83,26.00,80.00,43,0,0,7.76,84,8.78
GSN_RCV,20260604_133458,GSN-01,-76,23.80,74.80,39,0,0,7.77,84,8.79
GSN_RCV,20260604_133459,GSN-01,-84,25.00,76.70,41,0,0,7.75,84,8.79
GSN_RCV,20260604_133500,GSN-01,-86,24.70,75.40,40,0,1,7.76,83,8.80
GSN_RCV,20260604_133501,GSN-01,-82,23.60,80.30,37,0,0,7.77,84,8.80
GSN_RCV,20260604_133502,GSN-01,-82,25.30,72.60,35,0,0,7.78,83,8.81
GSN_RCV,20260604_133503,GSN-01,-87,23.90,72.60,35,0,0,7.78,84,8.81
GSN_RCV,20260604_133504,GSN-01,-94,24.70,75.00,44,0,0,7.76,84,8.82
GSN_RCV,20260604_133505,GSN-01,-82,25.30,73.00,42,0,0,7.75,83,8.82
GSN_RCV,20260604_133506,GSN-01,-87,25.10,80.00,44,0,0,7.75,84,8.83
GSN_RCV,20260604_133507,GSN-01,-93,23.60,73.20,37,0,0,7.77,84,8.83
GSN_RCV,20260604_133508,GSN-01,-80,23.90,77.00,40,0,0,7.74,83,8.84
GSN_RCV,20260604_133509,GSN-01,-75,26.40,76.40,42,0,0,7.75,84,8.84
GSN_RCV,20260604_133510,GSN-01,-80,25.30,81.00,35,0,0,7.75,83,8.85
GSN_RCV,20260604_133511,GSN-01,-79,24.90,76.10,40,0,0,7.74,83,8.85
GSN_RCV,20260604_133512,GSN-01,-75,25.10,76.00,38,0,0,7.74,83,8.86
GSN_RCV,20260604_133513,GSN-01,-85,25.80,79.30,42,0,0,7.74,84,8.86
GSN_RCV,20260604_133514,GSN-01,-76,23.70,73.50,41,0,0,7.75,83,8.87
GSN_RCV,20260604_133515,GSN-01,-91,26.50,71.60,41,0,0,7.77,83,8.87
GSN_RCV,20260604_133516,GSN-01,-93,25.40,77.50,44,0,1,7.78,84,8.88
GSN_RCV,20260604_133517,GSN-01,-92,24.40,72.50,36,0,0,7.76,83,8.88
GSN_RCV,20260604_133518,GSN-01,-77,26.20,80.50,41,0,0,7.75,84,8.89
GSN_RCV,20260604_133519,GSN-01,-77,25.30,79.10,41,0,0,7.76,83,8.89
GSN_RCV,20260604_133520,GSN-01,-85,23.70,77.30,40,0,0,7.76,84,8.90
GSN_RCV,20260604_133521,GSN-01,-82,24.20,78.90,36,0,0,7.74,84,8.90
GSN_RCV,20260604_133522,GSN-01,-95,25.00,76.20,43,0,0,7.77,83,8.91
GSN_RCV,20260604_133523,GSN-01,-91,24.10,80.60,43,0,0,7.77,84,8.91
GSN_RCV,20260604_133545,GSN-01,-90,25.60,72.00,38,0,0,7.77,83,8.92
GSN_RCV,20260604_133546,GSN-01,-91,24.80,77.10,43,0,0,7.77,83,8.92
GSN_RCV,20260604_133547,GSN-01,-87,25.30,73.80,37,0,0,7.78,83,8.93
GSN_RCV,20260604_133548,GSN-01,-82,25.80,72.70,39,0,0,7.76,84,8.93
GSN_RCV,20260604_133549,GSN-01,-79,24.70,77.90,43,0,0,7.76,83,8.94
GSN_RCV,20260604_133550,GSN-01,-88,24.10,81.10,43,0,1,7.76,84,8.94
GSN_RCV,20260604_133551,GSN-01,-71,26.10,73.80,43,0,0,7.74,84,8.95
GSN_RCV,20260604_133552,GSN-01,-81,25.40,76.70,41,0,0,7.75,84,8.95
GSN_RCV,20260604_133553,GSN-01,-86,26.50,74.70,41,0,0,7.77,84,8.96
GSN_RCV,20260604_133554,GSN-01,-75,23.60,79.60,42,0,1,7.74,84,8.96
GSN_RCV,20260604_133555,GSN-01,-75,26.20,79.90,41,0,0,7.75,83,8.97
GSN_RCV,20260604_133556,GSN-01,-90,26.20,79.40,41,1,0,7.78,83,8.97
GSN_RCV,20260604_133557,GSN-01,-92,26.50,72.40,43,0,0,7.74,83,8.98
GSN_RCV,20260604_133558,GSN-01,-82,25.20,71.80,35,0,0,7.76,83,8.98
GSN_RCV,20260604_133559,GSN-01,-94,24.40,77.30,41,0,1,7.74,83,8.99
GSN_RCV,20260604_133600,GSN-01,-93,25.80,78.20,37,0,0,7.76,83,8.99
GSN_RCV,20260604_133601,GSN-01,-91,24.50,76.60,40,0,0,7.74,84,9.00
GSN_RCV,20260604_133602,GSN-01,-81,25.00,81.00,36,0,0,7.77,83,9.00
GSN_RCV,20260604_133603,GSN-01,-77,26.20,74.40,37,0,0,7.75,84,9.01
GSN_RCV,20260604_133604,GSN-01,-95,23.60,72.00,39,0,0,7.77,84,9.01
GSN_RCV,20260604_133605,GSN-01,-89,24.00,80.10,43,0,1,7.78,84,9.02
GSN_RCV,20260604_133606,GSN-01,-73,23.90,76.60,43,0,0,7.76,83,9.02
GSN_RCV,20260604_133607,GSN-01,-74,23.90,80.10,40,0,0,7.78,83,9.03
GSN_RCV,20260604_133608,GSN-01,-76,26.20,74.60,38,0,0,7.75,83,9.03
GSN_RCV,20260604_133609,GSN-01,-94,26.00,74.80,37,0,0,7.76,83,9.04
GSN_RCV,20260604_133610,GSN-01,-82,25.20,76.70,42,0,0,7.78,84,9.04
GSN_RCV,20260604_133611,GSN-01,-81,24.20,74.20,39,0,0,7.78,84,9.05
GSN_RCV,20260604_133612,GSN-01,-86,25.80,77.30,43,0,1,7.78,84,9.05
GSN_RCV,20260604_133613,GSN-01,-84,24.90,72.60,39,0,0,7.76,83,9.06
GSN_RCV,20260604_133614,GSN-01,-89,23.70,73.60,39,0,0,7.78,84,9.06
GSN_RCV,20260604_133615,GSN-01,-89,25.50,79.30,42,0,0,7.75,83,9.07
GSN_RCV,20260604_133616,GSN-01,-92,26.20,79.00,38,0,0,7.78,83,9.07
GSN_RCV,20260604_133617,GSN-01,-82,24.80,79.60,40,0,0,7.75,83,9.08
GSN_RCV,20260604_133618,GSN-01,-76,26.40,80.00,41,0,0,7.78,84,9.08
GSN_RCV,20260604_133619,GSN-01,-77,25.90,78.30,35,0,0,7.74,84,9.09
GSN_RCV,20260604_133620,GSN-01,-72,24.60,78.10,39,0,0,7.77,84,9.09
GSN_RCV,20260604_133621,GSN-01,-82,23.60,80.10,42,0,0,7.76,84,9.10
GSN_RCV,20260604_133622,GSN-01,-82,24.10,74.60,44,0,0,7.76,83,9.10
GSN_RCV,20260604_133623,GSN-01,-76,24.50,80.10,39,0,0,7.75,84,9.11
GSN_RCV,20260604_133624,GSN-01,-84,24.90,80.90,37,0,1,7.78,84,9.11
GSN_RCV,20260604_133625,GSN-01,-86,25.90,72.30,39,0,0,7.74,83,9.12
GSN_RCV,20260604_133647,GSN-01,-95,25.80,74.00,40,0,0,7.77,83,9.12
GSN_RCV,20260604_133648,GSN-01,-84,26.20,75.00,37,0,0,7.75,83,9.13
GSN_RCV,20260604_133649,GSN-01,-90,25.20,78.10,43,0,0,7.76,84,9.13
GSN_RCV,20260604_133650,GSN-01,-93,24.60,80.20,39,0,0,7.76,84,9.14
GSN_RCV,20260604_133651,GSN-01,-79,25.80,76.70,43,0,0,7.75,84,9.14
GSN_RCV,20260604_133652,GSN-01,-89,25.00,77.20,38,0,0,7.77,83,9.15
GSN_RCV,20260604_133653,GSN-01,-82,25.40,78.80,41,0,1,7.76,84,9.15
GSN_RCV,20260604_133654,GSN-01,-71,24.30,75.50,43,0,0,7.77,83,9.16
GSN_RCV,20260604_133655,GSN-01,-91,23.70,76.40,42,0,1,7.74,83,9.16
GSN_RCV,20260604_133656,GSN-01,-87,25.90,76.60,36,0,0,7.78,84,9.17
GSN_RCV,20260604_133657,GSN-01,-72,24.70,80.10,42,0,1,7.74,84,9.17
GSN_RCV,20260604_133658,GSN-01,-80,23.70,77.40,36,0,0,7.74,84,9.18
GSN_RCV,20260604_133659,GSN-01,-81,24.00,72.30,42,0,0,7.76,83,9.18
GSN_RCV,20260604_133700,GSN-01,-86,25.60,77.10,43,0,0,7.77,84,9.19
GSN_RCV,20260604_133701,GSN-01,-92,25.70,74.30,43,0,0,7.76,84,9.19
GSN_RCV,20260604_133702,GSN-01,-84,23.60,75.70,44,0,1,7.74,83,9.20
GSN_RCV,20260604_133703,GSN-01,-80,25.80,71.90,36,0,0,7.75,84,9.20
GSN_RCV,20260604_133704,GSN-01,-73,26.10,77.10,44,0,0,7.78,83,9.21
GSN_RCV,20260604_133705,GSN-01,-72,23.90,76.50,43,0,0,7.76,84,9.21
GSN_RCV,20260604_133706,GSN-01,-73,25.80,79.90,36,0,1,7.75,83,9.22
GSN_RCV,20260604_133707,GSN-01,-84,26.50,76.20,44,0,0,7.75,84,9.22
GSN_RCV,20260604_133708,GSN-01,-72,25.40,75.90,35,0,0,7.77,83,9.23
GSN_RCV,20260604_133709,GSN-01,-89,26.00,73.60,37,0,0,7.76,83,9.23
GSN_RCV,20260604_133710,GSN-01,-92,24.80,74.10,36,0,0,7.74,83,9.24
GSN_RCV,20260604_133711,GSN-01,-74,23.80,81.30,36,0,0,7.74,83,9.24
GSN_RCV,20260604_133712,GSN-01,-79,24.20,74.90,37,0,0,7.75,84,9.25
GSN_RCV,20260604_133713,GSN-01,-81,24.20,75.60,41,0,0,7.75,83,9.25
GSN_RCV,20260604_133714,GSN-01,-84,25.00,73.30,42,0,0,7.75,84,9.26
GSN_RCV,20260604_133715,GSN-01,-87,25.60,74.30,44,0,0,7.76,83,9.26
GSN_RCV,20260604_133716,GSN-01,-71,24.50,79.90,36,0,0,7.77,84,9.27
GSN_RCV,20260604_133717,GSN-01,-71,25.30,71.90,37,0,0,7.78,83,9.27
GSN_RCV,20260604_133718,GSN-01,-95,24.60,76.80,41,0,0,7.76,83,9.28
GSN_RCV,20260604_133719,GSN-01,-86,26.40,77.60,35,0,0,7.76,84,9.28
GSN_RCV,20260604_133720,GSN-01,-82,24.90,78.10,41,0,0,7.74,83,9.29
GSN_RCV,20260604_133721,GSN-01,-91,25.90,77.10,39,0,0,7.74,83,9.29
GSN_RCV,20260604_133722,GSN-01,-91,25.80,72.00,35,0,0,7.75,84,9.30
GSN_RCV,20260604_133723,GSN-01,-94,23.80,76.00,39,0,0,7.75,84,9.30
GSN_RCV,20260604_133724,GSN-01,-95,24.10,76.00,42,0,0,7.74,83,9.31
GSN_RCV,20260604_133725,GSN-01,-84,25.60,75.00,44,0,1,7.78,84,9.31
GSN_RCV,20260604_133726,GSN-01,-91,26.20,72.30,39,0,0,7.78,83,9.32
GSN_RCV,20260604_133727,GSN-01,-93,25.00,76.70,40,0,0,7.75,84,9.32
GSN_RCV,20260604_133749,GSN-01,-82,25.00,72.10,43,0,0,7.76,83,9.33
GSN_RCV,20260604_133750,GSN-01,-94,26.20,72.10,35,0,0,7.76,83,9.33
GSN_RCV,20260604_133751,GSN-01,-77,24.10,79.20,35,0,0,7.76,83,9.34
GSN_RCV,20260604_133752,GSN-01,-71,25.20,76.80,43,0,0,7.75,84,9.34
GSN_RCV,20260604_133753,GSN-01,-76,25.90,76.70,37,0,0,7.78,83,9.35
GSN_RCV,20260604_133754,GSN-01,-80,24.20,72.30,36,0,0,7.78,84,9.35
GSN_RCV,20260604_133755,GSN-01,-89,23.70,74.70,36,0,0,7.77,83,9.36
GSN_RCV,20260604_133756,GSN-01,-78,26.20,80.30,42,0,0,7.75,83,9.36
GSN_RCV,20260604_133757,GSN-01,-75,23.60,79.10,43,0,1,7.75,84,9.37
GSN_RCV,20260604_133758,GSN-01,-72,24.90,75.00,41,0,0,7.74,84,9.37
GSN_RCV,20260604_133759,GSN-01,-72,24.70,78.80,38,0,0,7.78,84,9.38
GSN_RCV,20260604_133800,GSN-01,-85,24.00,76.20,38,0,0,7.74,83,9.38
GSN_RCV,20260604_133801,GSN-01,-93,26.00,80.00,43,0,0,7.78,84,9.39
GSN_RCV,20260604_133802,GSN-01,-72,24.40,72.80,43,0,0,7.77,84,9.39
GSN_RCV,20260604_133803,GSN-01,-77,25.80,72.30,40,0,0,7.76,84,9.40
GSN_RCV,20260604_133804,GSN-01,-80,26.50,76.70,39,0,0,7.78,84,9.40
GSN_RCV,20260604_133805,GSN-01,-84,23.70,76.20,38,0,0,7.77,83,9.41
GSN_RCV,20260604_133806,GSN-01,-95,25.90,75.30,44,0,0,7.75,84,9.41
GSN_RCV,20260604_133807,GSN-01,-72,23.70,77.80,35,0,0,7.75,84,9.42
GSN_RCV,20260604_133808,GSN-01,-95,26.20,71.50,39,0,0,7.77,83,9.42
GSN_RCV,20260604_133809,GSN-01,-75,26.10,75.80,41,0,0,7.77,83,9.43
GSN_RCV,20260604_133810,GSN-01,-88,26.00,78.00,39,0,1,7.74,84,9.43
GSN_RCV,20260604_133811,GSN-01,-78,24.70,77.30,44,0,0,7.77,83,9.44
GSN_RCV,20260604_133812,GSN-01,-86,23.70,77.10,41,1,1,7.74,83,9.44
GSN_RCV,20260604_133813,GSN-01,-85,26.10,78.30,35,0,0,7.78,83,9.45
GSN_RCV,20260604_133814,GSN-01,-77,25.00,77.50,35,0,0,7.77,83,9.45
GSN_RCV,20260604_133815,GSN-01,-78,24.30,72.20,35,0,0,7.76,83,9.46
GSN_RCV,20260604_133816,GSN-01,-89,26.10,77.30,39,0,0,7.76,84,9.46
GSN_RCV,20260604_133817,GSN-01,-83,25.50,76.70,37,0,0,7.74,84,9.47
GSN_RCV,20260604_133818,GSN-01,-78,25.60,80.80,36,0,1,7.75,83,9.47
GSN_RCV,20260604_133819,GSN-01,-94,25.40,79.80,43,0,0,7.78,83,9.48
GSN_RCV,20260604_133820,GSN-01,-77,25.10,78.40,41,0,0,7.77,83,9.48
GSN_RCV,20260604_133821,GSN-01,-72,26.10,77.60,36,0,0,7.75,83,9.49
GSN_RCV,20260604_133822,GSN-01,-88,24.40,80.20,39,0,0,7.76,83,9.49
GSN_RCV,20260604_133823,GSN-01,-79,26.00,80.00,42,0,0,7.75,83,9.50
GSN_RCV,20260604_133824,GSN-01,-71,26.00,79.00,37,0,0,7.74,83,9.50
GSN_RCV,20260604_133825,GSN-01,-92,24.10,77.80,44,0,0,7.78,84,9.51
GSN_RCV,20260604_133826,GSN-01,-78,25.40,79.90,38,1,0,7.74,84,9.51
GSN_RCV,20260604_133827,GSN-01,-89,26.40,74.60,35,0,0,7.75,83,9.52
GSN_RCV,20260604_133828,GSN-01,-82,24.90,73.60,43,0,0,7.76,84,9.52
GSN_RCV,20260604_133829,GSN-01,-87,24.10,74.40,43,0,0,7.75,83,9.53
GSN_RCV,20260604_133851,GSN-01,-95,24.20,72.40,42,0,0,7.74,83,9.53
GSN_RCV,20260604_133852,GSN-01,-81,25.00,76.50,39,0,0,7.78,83,9.54
GSN_RCV,20260604_133853,GSN-01,-88,26.10,81.10,35,0,0,7.76,83,9.54
GSN_RCV,20260604_133854,GSN-01,-77,26.40,76.90,38,1,0,7.77,84,9.55
GSN_RCV,20260604_133855,GSN-01,-90,24.10,75.20,35,0,0,7.74,84,9.55
GSN_RCV,20260604_133856,GSN-01,-90,24.60,75.80,37,0,0,7.78,83,9.56
GSN_RCV,20260604_133857,GSN-01,-76,25.90,76.60,39,0,0,7.74,84,9.56
GSN_RCV,20260604_133858,GSN-01,-87,25.80,80.10,35,0,0,7.76,84,9.57
GSN_RCV,20260604_133859,GSN-01,-75,24.20,73.20,44,0,0,7.74,83,9.57
GSN_RCV,20260604_133900,GSN-01,-90,26.30,73.20,38,0,0,7.76,83,9.58
GSN_RCV,20260604_133901,GSN-01,-95,24.90,73.50,41,0,0,7.74,84,9.58
GSN_RCV,20260604_133902,GSN-01,-90,23.60,73.40,43,1,0,7.74,83,9.59
GSN_RCV,20260604_133903,GSN-01,-89,25.40,77.90,36,0,0,7.78,84,9.59
GSN_RCV,20260604_133904,GSN-01,-91,24.90,79.10,44,0,0,7.76,83,9.60
GSN_RCV,20260604_133905,GSN-01,-89,26.10,77.50,39,0,0,7.76,83,9.60
GSN_RCV,20260604_133906,GSN-01,-80,25.90,76.30,36,0,0,7.78,83,9.61
GSN_RCV,20260604_133907,GSN-01,-77,24.60,74.60,44,0,1,7.75,84,9.61
GSN_RCV,20260604_133908,GSN-01,-83,25.70,76.10,37,0,0,7.76,84,9.62
GSN_RCV,20260604_133909,GSN-01,-88,26.40,74.10,38,0,0,7.78,83,9.62
GSN_RCV,20260604_133910,GSN-01,-91,23.90,75.90,36,0,0,7.77,83,9.63
GSN_RCV,20260604_133911,GSN-01,-76,24.30,74.50,37,0,0,7.74,84,9.63
GSN_RCV,20260604_133912,GSN-01,-80,24.70,78.10,35,0,0,7.75,84,9.64
GSN_RCV,20260604_133913,GSN-01,-92,26.00,73.30,39,0,0,7.75,83,9.64
GSN_RCV,20260604_133914,GSN-01,-86,24.70,78.20,37,0,0,7.76,84,9.65
GSN_RCV,20260604_133915,GSN-01,-79,26.50,75.10,37,0,0,7.77,84,9.65
GSN_RCV,20260604_133916,GSN-01,-90,24.30,74.80,36,0,0,7.74,84,9.66
GSN_RCV,20260604_133917,GSN-01,-72,25.20,74.40,41,0,0,7.76,84,9.66
GSN_RCV,20260604_133918,GSN-01,-75,25.90,77.30,41,0,0,7.76,83,9.67
GSN_RCV,20260604_133919,GSN-01,-72,26.10,77.20,40,0,0,7.74,84,9.67
GSN_RCV,20260604_133920,GSN-01,-89,24.10,76.30,36,0,0,7.75,84,9.68
GSN_RCV,20260604_133921,GSN-01,-84,26.30,78.40,42,0,0,7.75,84,9.68
GSN_RCV,20260604_133922,GSN-01,-77,23.80,77.60,37,0,0,7.78,84,9.69
GSN_RCV,20260604_133923,GSN-01,-95,23.90,71.80,43,0,0,7.76,83,9.69
GSN_RCV,20260604_133924,GSN-01,-72,26.20,76.70,43,0,0,7.76,83,9.70
GSN_RCV,20260604_133925,GSN-01,-90,26.00,72.10,42,0,0,7.78,83,9.70
GSN_RCV,20260604_133926,GSN-01,-83,24.70,74.80,41,0,0,7.76,84,9.71
GSN_RCV,20260604_133927,GSN-01,-84,24.80,77.30,43,0,0,7.75,84,9.71
GSN_RCV,20260604_133928,GSN-01,-79,25.70,77.90,42,0,0,7.75,83,9.72
GSN_RCV,20260604_133929,GSN-01,-76,26.10,80.10,36,0,0,7.76,84,9.72
GSN_RCV,20260604_133930,GSN-01,-95,26.20,80.00,41,0,0,7.78,83,9.73
GSN_RCV,20260604_133931,GSN-01,-81,25.50,74.50,44,0,0,7.76,83,9.73
GSN_RCV,20260604_133953,GSN-01,-90,25.00,80.90,44,0,0,7.75,83,9.74
GSN_RCV,20260604_133954,GSN-01,-94,23.60,72.80,42,0,0,7.75,84,9.74
GSN_RCV,20260604_133955,GSN-01,-73,24.10,71.40,41,0,0,7.77,84,9.75
GSN_RCV,20260604_133956,GSN-01,-88,25.70,73.30,35,0,0,7.77,83,9.75
GSN_RCV,20260604_133957,GSN-01,-90,26.00,81.20,38,0,0,7.76,84,9.76
GSN_RCV,20260604_133958,GSN-01,-73,23.80,74.20,43,0,0,7.75,83,9.76
GSN_RCV,20260604_133959,GSN-01,-94,25.40,80.70,38,0,0,7.76,84,9.77
GSN_RCV,20260604_134000,GSN-01,-84,25.70,78.60,40,0,0,7.77,83,9.77
GSN_RCV,20260604_134001,GSN-01,-95,26.40,74.90,37,0,0,7.75,84,9.78
GSN_RCV,20260604_134002,GSN-01,-75,26.00,72.70,42,0,0,7.78,83,9.78
GSN_RCV,20260604_134003,GSN-01,-73,24.30,80.00,44,0,0,7.74,84,9.79
GSN_RCV,20260604_134004,GSN-01,-75,26.40,75.70,38,0,0,7.76,84,9.79
GSN_RCV,20260604_134005,GSN-01,-80,26.30,78.10,39,0,0,7.76,83,9.80
GSN_RCV,20260604_134006,GSN-01,-93,24.10,71.50,36,0,0,7.76,84,9.80
GSN_RCV,20260604_134007,GSN-01,-76,23.80,74.10,39,0,0,7.78,83,9.81
GSN_RCV,20260604_134008,GSN-01,-78,24.10,78.80,41,0,0,7.77,83,9.81
GSN_RCV,20260604_134009,GSN-01,-93,24.70,73.80,39,0,0,7.76,84,9.82
GSN_RCV,20260604_134010,GSN-01,-74,24.10,76.10,41,0,0,7.78,83,9.82
GSN_RCV,20260604_134011,GSN-01,-72,24.90,80.70,36,0,0,7.78,84,9.83
GSN_RCV,20260604_134012,GSN-01,-82,24.60,72.20,43,0,0,7.77,84,9.83
GSN_RCV,20260604_134013,GSN-01,-80,25.90,81.20,36,0,0,7.75,84,9.84
GSN_RCV,20260604_134014,GSN-01,-95,25.60,74.90,44,0,1,7.77,84,9.84
GSN_RCV,20260604_134015,GSN-01,-76,23.90,80.20,40,0,0,7.77,83,9.85
GSN_RCV,20260604_134016,GSN-01,-76,24.00,74.30,40,0,0,7.77,83,9.85
GSN_RCV,20260604_134017,GSN-01,-84,26.50,79.90,35,0,0,7.77,83,9.86
GSN_RCV,20260604_134018,GSN-01,-77,25.10,76.40,41,0,0,7.78,83,9.86
GSN_RCV,20260604_134019,GSN-01,-71,24.00,75.20,38,0,0,7.78,84,9.87
GSN_RCV,20260604_134020,GSN-01,-80,26.00,79.50,42,0,1,7.78,84,9.87
GSN_RCV,20260604_134021,GSN-01,-90,23.70,75.80,38,0,0,7.75,83,9.88
GSN_RCV,20260604_134022,GSN-01,-84,26.20,75.80,40,0,0,7.77,83,9.88
GSN_RCV,20260604_134023,GSN-01,-71,23.80,79.70,42,0,0,7.75,84,9.89
GSN_RCV,20260604_134024,GSN-01,-89,26.30,78.40,38,1,0,7.78,83,9.89
GSN_RCV,20260604_134025,GSN-01,-81,26.30,80.30,35,0,0,7.74,83,9.90
GSN_RCV,20260604_134026,GSN-01,-87,25.80,72.20,38,0,0,7.77,84,9.90
GSN_RCV,20260604_134027,GSN-01,-77,26.10,77.50,43,0,0,7.74,83,9.91
GSN_RCV,20260604_134028,GSN-01,-78,23.90,72.90,43,0,0,7.74,84,9.91
GSN_RCV,20260604_134029,GSN-01,-94,23.80,79.00,38,0,0,7.76,84,9.92
GSN_RCV,20260604_134030,GSN-01,-95,23.80,78.70,43,0,0,7.75,83,9.92
GSN_RCV,20260604_134031,GSN-01,-85,23.60,72.40,42,0,0,7.78,83,9.93
GSN_RCV,20260604_134032,GSN-01,-87,26.10,73.60,37,0,0,7.77,84,9.93
GSN_RCV,20260604_134033,GSN-01,-77,23.80,77.60,36,0,0,7.77,84,9.94
GSN_RCV,20260604_134055,GSN-01,-75,24.10,80.90,43,0,1,7.77,83,9.94
